date,open,close,high,low,volume,amount,symbol
20140417,281.38,281.09,281.99,280.84,10028300,1006103936.0,000832.SH
20140418,281.08,281.15,281.33,280.42,8144700,814669584.0,000832.SH
20140421,281.03,280.43,281.68,280.29,9749500,986105776.0,000832.SH
20140422,280.43,280.89,280.98,279.91,8886400,882156256.0,000832.SH
20140423,280.95,281.03,281.54,280.83,12099900,1225473760.0,000832.SH
20140424,281.05,281.23,281.55,280.65,11623200,1185362928.0,000832.SH
20140425,281.38,280.53,281.57,280.43,7688000,772642672.0,000832.SH
20140428,280.45,278.47,280.49,278.12,10284600,1025112816.0,000832.SH
20140429,278.53,278.29,278.78,277.48,9889700,987650720.0,000832.SH
20140430,278.28,279.11,279.4,278.18,7182600,715197584.0,000832.SH
20140505,279.11,278.83,279.14,278.37,7743000,757579776.0,000832.SH
20140506,278.82,279.46,280.16,278.77,8910200,881321792.0,000832.SH
20140507,279.45,278.95,279.45,278.7,7062800,709735440.0,000832.SH
20140508,278.95,279.13,279.98,278.6,9035600,905080752.0,000832.SH
20140509,279.12,279.98,280.12,279.01,9679100,971277664.0,000832.SH
20140512,280.31,281.68,282.17,280.17,17835200,1808736720.0,000832.SH
20140513,281.67,281.35,281.99,281.19,9254500,941429968.0,000832.SH
20140514,281.37,280.95,281.55,280.81,9031500,878064176.0,000832.SH
20140515,280.98,280.09,281.23,280.04,6387300,638423504.0,000832.SH
20140516,280.04,279.84,280.38,279.65,6372700,633241968.0,000832.SH
20140519,279.86,277.86,279.88,277.59,13107200,1306752976.0,000832.SH
20140520,278.12,277.73,278.51,277.72,7266900,734136656.0,000832.SH
20140521,277.78,278.8,278.89,277.43,8588400,871762176.0,000832.SH
20140522,278.8,279.49,280.33,278.68,9283900,935326592.0,000832.SH
20140523,279.52,280.43,280.49,279.52,6713600,681952064.0,000832.SH
20140526,280.57,280.42,281.05,280.17,6246200,628556160.0,000832.SH
20140527,280.22,280.56,280.75,279.97,7782100,788247904.0,000832.SH
20140528,280.57,281.69,281.75,280.52,9584100,976367920.0,000832.SH
20140529,281.69,281.75,282.39,281.69,11351500,1160060848.0,000832.SH
20140530,281.82,281.66,282.1,281.27,8028200,814494528.0,000832.SH
20140603,281.84,282.67,283.03,281.84,11722100,1191287264.0,000832.SH
20140604,282.79,281.83,282.87,281.12,10850000,1092408144.0,000832.SH
20140605,281.84,283.12,283.19,281.39,9947300,997858848.0,000832.SH
20140606,283.15,283.53,283.71,283.09,10525400,1058731376.0,000832.SH
20140609,283.48,284.51,285.16,283.2,15103300,1521411280.0,000832.SH
20140610,284.73,286.38,286.44,284.66,24260900,2489951216.0,000832.SH
20140611,286.39,286.48,287.02,285.71,14746200,1512208384.0,000832.SH
20140612,286.44,286.57,286.89,286.06,12272600,1253616048.0,000832.SH
20140613,286.58,289.37,289.5,286.52,27226800,2820374320.0,000832.SH
20140616,289.53,291.1,291.11,289.27,23671400,2432253248.0,000832.SH
20140617,291.04,288.15,291.04,287.7,20787900,2139428304.0,000832.SH
20140618,288.09,286.64,288.15,285.82,18574000,1899216144.0,000832.SH
20140619,286.74,286.07,287.19,285.56,11350800,1148489408.0,000832.SH
20140620,286.06,287.36,287.5,285.71,8903500,919546688.0,000832.SH
20140623,287.38,287.38,288.26,287.32,10254500,1067267920.0,000832.SH
20140624,287.38,288.31,288.33,287.35,8847800,913474000.0,000832.SH
20140625,288.34,288.25,288.43,287.78,8597400,886845472.0,000832.SH
20140626,288.28,289.64,290.0,288.22,11568200,1209897312.0,000832.SH
20140627,289.69,289.67,290.29,289.01,10365600,1111631808.0,000832.SH
20140630,289.67,289.97,290.09,288.97,11233800,1169812576.0,000832.SH
20140701,290.04,288.3,290.34,287.97,13934900,1436430576.0,000832.SH
20140702,288.23,288.42,288.84,287.88,11287900,1193585648.0,000832.SH
20140703,288.44,289.3,289.34,288.16,13479900,1410974768.0,000832.SH
20140704,289.88,288.5,289.88,288.11,11932500,1255132944.0,000832.SH
20140707,288.49,288.34,288.73,287.97,9874400,1044762576.0,000832.SH
20140708,288.34,288.48,288.65,287.79,11476700,1218278272.0,000832.SH
20140709,288.51,286.24,288.54,286.23,12713500,1322309840.0,000832.SH
20140710,286.19,285.85,286.67,285.66,11200600,1139105824.0,000832.SH
20140711,285.91,286.78,286.83,285.76,9745400,1017301104.0,000832.SH
20140714,286.87,287.51,287.61,286.5,11893400,1260261744.0,000832.SH
20140715,287.52,287.57,287.68,286.96,13333700,1419890800.0,000832.SH
20140716,287.63,287.12,288.01,287.11,15555000,1615202688.0,000832.SH
20140717,287.11,285.95,287.24,285.21,16948300,1745162832.0,000832.SH
20140718,285.91,286.57,287.04,285.48,13755200,1407278320.0,000832.SH
20140721,286.56,286.07,286.77,285.96,9465900,962776896.0,000832.SH
20140722,286.06,288.14,288.22,285.95,17746400,1840157184.0,000832.SH
20140723,288.16,289.23,289.88,288.16,21033000,2155247040.0,000832.SH
20140724,289.22,291.29,291.51,289.22,20856200,2148554288.0,000832.SH
20140725,291.34,291.37,291.93,290.67,20458300,2137447008.0,000832.SH
20140728,291.75,294.34,294.76,291.74,42290600,4430136064.0,000832.SH
20140729,294.68,294.5,295.01,293.87,29054100,3027527536.0,000832.SH
20140730,294.42,294.27,296.1,293.99,31174500,3325788656.0,000832.SH
20140731,294.36,295.97,296.05,293.84,17387200,1854077824.0,000832.SH
20140801,295.39,296.67,298.36,295.22,30107400,3238536240.0,000832.SH
20140804,296.76,298.67,298.75,296.43,32517600,3579258288.0,000832.SH
20140805,298.78,297.94,298.79,297.27,25961400,2851516944.0,000832.SH
20140806,297.75,296.97,297.75,295.23,25092300,2689071568.0,000832.SH
20140807,297.01,294.91,297.23,294.87,15675500,1676804416.0,000832.SH
20140808,294.88,294.98,295.59,293.86,18286600,1933920016.0,000832.SH
20140811,295.0,297.19,297.57,295.0,20340400,2165958656.0,000832.SH
20140812,297.36,297.47,297.54,296.88,15387500,1635603552.0,000832.SH
20140813,297.54,297.06,298.55,295.72,21731500,2320945952.0,000832.SH
20140814,297.44,295.97,297.48,295.95,14185600,1517024288.0,000832.SH
20140815,296.1,297.28,297.57,295.89,17836900,1893360608.0,000832.SH
20140818,297.44,298.14,298.31,297.03,12847000,1389984848.0,000832.SH
20140819,298.3,298.43,298.51,297.34,14436000,1542201248.0,000832.SH
20140820,298.3,298.35,298.73,297.94,16460300,1783597824.0,000832.SH
20140821,298.3,296.69,298.42,295.86,17549900,1859407680.0,000832.SH
20140822,296.76,297.08,297.4,296.43,11728600,1253044176.0,000832.SH
20140825,297.17,296.84,297.32,296.31,14475100,1552969072.0,000832.SH
20140826,296.77,296.04,297.69,295.93,15891100,1719359216.0,000832.SH
20140827,296.2,296.27,296.73,296.02,9501700,1012066128.0,000832.SH
20140828,296.31,296.02,297.94,295.63,12084800,1296588240.0,000832.SH
20140829,296.07,297.83,298.03,296.07,7617900,816106720.0,000832.SH
20140901,297.78,300.21,300.32,297.66,16264700,1831123424.0,000832.SH
20140902,300.28,302.86,302.91,300.23,27110600,3030062160.0,000832.SH
20140903,303.22,306.13,306.27,303.22,28369900,3121761152.0,000832.SH
20140904,306.17,307.11,307.36,305.36,19917200,2214122688.0,000832.SH
20140905,307.31,308.28,308.97,307.21,20942800,2369166576.0,000832.SH
20140909,308.39,306.36,309.07,306.16,13818100,1538948144.0,000832.SH
20140910,306.21,305.44,306.21,303.95,16705900,1860255840.0,000832.SH
20140911,305.41,304.64,307.86,304.4,18098000,2007769792.0,000832.SH
20140912,304.75,306.57,306.79,304.27,20351700,2302981200.0,000832.SH
20140915,307.42,305.03,307.42,304.58,33004600,3654958848.0,000832.SH
20140916,305.08,301.05,305.45,300.91,30398300,3334915376.0,000832.SH
20140917,301.46,301.36,301.91,300.42,24977300,2737996768.0,000832.SH
20140918,301.43,302.69,302.84,300.59,18119600,1962479792.0,000832.SH
20140919,302.8,303.76,303.97,302.56,20090700,2208880816.0,000832.SH
20140922,303.6,299.14,303.6,298.82,20997800,2275913392.0,000832.SH
20140923,299.19,300.51,300.56,299.12,20770100,2271722992.0,000832.SH
20140924,300.66,304.79,305.26,300.07,32391100,3571002432.0,000832.SH
20140925,305.06,305.17,307.04,305.02,26942900,3017035824.0,000832.SH
20140926,305.15,304.3,305.25,303.86,15451500,1718417696.0,000832.SH
20140929,305.16,304.27,305.68,303.56,19849400,2308387216.0,000832.SH
20140930,304.66,305.34,305.61,304.27,19810600,2229251536.0,000832.SH
20141008,304.88,305.79,305.84,304.2,17897800,2006806336.0,000832.SH
20141009,305.95,307.02,307.73,305.86,19880100,2249175552.0,000832.SH
20141010,306.86,304.65,307.0,304.48,14392300,1627490448.0,000832.SH
20141013,304.3,303.03,304.3,301.49,22972600,2563129280.0,000832.SH
20141014,303.41,302.29,304.17,301.68,26489400,3017778592.0,000832.SH
20141015,302.34,303.4,303.51,300.94,28077400,3124701584.0,000832.SH
20141016,302.98,303.25,304.87,302.08,20689800,2299957184.0,000832.SH
20141017,303.37,303.07,303.56,301.62,19679800,2201722560.0,000832.SH
20141020,303.15,304.64,304.76,303.15,19996100,2182742688.0,000832.SH
20141021,304.77,304.35,305.38,304.17,17652400,1969098048.0,000832.SH
20141022,304.38,305.2,305.74,304.31,18824900,2102123424.0,000832.SH
20141023,305.22,305.89,305.98,304.74,24780400,2752264896.0,000832.SH
20141024,305.87,305.25,306.11,304.99,17017300,1930703600.0,000832.SH
20141027,304.84,303.43,304.84,302.7,16929000,1917471792.0,000832.SH
20141028,303.47,305.85,305.91,303.47,22943500,2664951968.0,000832.SH
20141029,306.59,310.36,310.88,306.59,32871700,3728194672.0,000832.SH
20141030,310.42,314.24,314.44,310.01,36518900,4201619552.0,000832.SH
20141031,314.3,319.77,319.84,314.3,52796600,5994957056.0,000832.SH
20141103,319.12,321.18,321.97,319.12,37763800,4347685632.0,000832.SH
20141104,321.28,321.81,323.0,320.56,32251500,3799295696.0,000832.SH
20141105,322.09,320.17,322.71,318.92,35588100,4128327120.0,000832.SH
20141106,320.08,320.7,321.35,318.5,31615000,3726136192.0,000832.SH
20141107,320.74,323.17,324.45,320.52,32574100,3840458496.0,000832.SH
20141110,326.47,332.84,332.93,326.47,53027500,6253886976.0,000832.SH
20141111,333.82,332.75,342.84,330.84,95959700,11355367680.0,000832.SH
20141112,331.95,335.4,335.49,329.88,40792100,4869123840.0,000832.SH
20141113,336.03,335.99,339.15,334.53,50473900,6072250368.0,000832.SH
20141114,335.78,332.54,336.17,331.0,39368000,4686250752.0,000832.SH
20141117,335.16,326.8,336.01,324.93,34067700,4064884880.0,000832.SH
20141118,326.91,319.76,327.05,319.28,50028000,5793711104.0,000832.SH
20141119,319.85,320.79,321.4,318.85,29097200,3321544096.0,000832.SH
20141120,320.63,324.91,326.2,320.13,32931500,3789410528.0,000832.SH
20141121,325.16,329.96,330.08,322.88,30509800,3598057840.0,000832.SH
20141124,333.02,335.52,339.53,332.07,55775800,6762336256.0,000832.SH
20141125,335.63,337.94,338.41,335.27,31062200,3750339312.0,000832.SH
20141126,338.3,341.83,342.51,338.3,43859800,5342756352.0,000832.SH
20141127,344.14,343.1,346.25,341.64,46428800,5732175360.0,000832.SH
20141128,342.88,349.07,350.15,341.53,64186300,7757492992.0,000832.SH
20141201,351.59,347.78,355.55,345.84,75105400,9331650304.0,000832.SH
20141202,348.15,359.61,360.81,346.45,84117200,10388583680.0,000832.SH
20141203,361.14,358.8,367.55,354.89,91237500,11637729024.0,000832.SH
20141204,359.78,374.5,375.9,357.31,101700200,13095705088.0,000832.SH
20141205,377.05,378.57,386.3,364.34,138331000,18525792768.0,000832.SH
20141208,376.33,390.79,393.39,371.11,123504500,17191584000.0,000832.SH
20141209,377.65,360.77,395.34,357.06,146239900,20174161152.0,000832.SH
20141210,363.26,369.84,370.78,352.9,91482700,12230121728.0,000832.SH
20141211,367.88,360.35,372.78,359.34,74521100,9761160192.0,000832.SH
20141212,361.28,360.83,366.1,358.47,61560600,8188527872.0,000832.SH
20141215,360.41,361.39,362.19,353.68,55174600,7349112576.0,000832.SH
20141216,362.22,376.01,376.19,361.9,72202900,9901744640.0,000832.SH
20141217,378.62,384.31,389.75,377.34,103056100,14105060608.0,000832.SH
20141218,387.02,387.32,392.23,381.57,73275400,10620164864.0,000832.SH
20141219,388.95,393.95,395.09,382.11,74574100,10761049344.0,000832.SH
20141222,401.25,406.75,416.26,401.25,111257800,16412448000.0,000832.SH
20141223,404.46,396.68,415.18,394.03,81878400,12534606336.0,000832.SH
20141224,400.06,385.63,400.97,380.39,113180000,16099407872.0,000832.SH
20141225,390.37,398.2,398.41,384.45,101499900,14654121216.0,000832.SH
20141226,400.29,413.71,414.8,399.26,88240700,13235950080.0,000832.SH
20141229,423.86,419.96,430.26,416.09,86401600,13546059520.0,000832.SH
20141230,420.15,424.1,427.92,418.75,84995100,13142471424.0,000832.SH
20141231,425.72,437.08,438.82,424.62,87321900,13645018624.0,000832.SH
20150105,442.26,457.45,462.58,442.26,89190000,14268689408.0,000832.SH
20150106,455.22,459.68,470.01,451.92,76721500,12500727296.0,000832.SH
20150107,458.6,467.38,468.86,457.4,65524500,10751492096.0,000832.SH
20150108,469.75,452.96,471.46,452.74,64273800,10272429824.0,000832.SH
20150109,452.35,455.33,476.05,451.58,69367700,11081001216.0,000832.SH
20150112,456.03,442.37,456.3,440.23,53873800,8168064768.0,000832.SH
20150113,443.77,444.13,449.72,442.03,41612600,6415989248.0,000832.SH
20150114,446.16,447.88,452.27,445.59,47065000,7506883840.0,000832.SH
20150115,449.18,459.62,459.74,445.78,51045200,8010077184.0,000832.SH
20150116,464.39,466.45,472.42,463.86,58961100,9640242432.0,000832.SH
20150119,448.65,433.34,455.77,430.02,60611300,9192232448.0,000832.SH
20150120,434.55,439.65,447.66,432.87,57073600,8613482752.0,000832.SH
20150121,441.5,457.95,460.2,441.5,61897700,9718024192.0,000832.SH
20150122,459.07,463.11,464.53,457.68,37690500,6011168768.0,000832.SH
20150123,465.16,463.86,471.59,462.15,37828400,6245192448.0,000832.SH
20150126,463.65,455.9,465.02,451.02,43280400,6686667776.0,000832.SH
20150127,456.1,448.19,456.1,441.05,46852000,6911957504.0,000832.SH
20150128,446.13,437.84,446.13,437.7,59801900,8520210944.0,000832.SH
20150129,435.82,430.82,435.82,426.99,59558800,8294684928.0,000832.SH
20150130,433.84,426.89,436.29,426.32,41473900,5747273728.0,000832.SH
20150202,420.89,408.01,420.89,406.83,60096600,8323000832.0,000832.SH
20150203,410.41,416.74,417.56,403.57,68954100,9613451264.0,000832.SH
20150204,417.39,413.84,423.34,413.7,36362900,4991780352.0,000832.SH
20150205,426.51,412.13,429.02,411.67,53083500,7510064640.0,000832.SH
20150206,412.02,402.88,412.31,400.95,45931600,6156784640.0,000832.SH
20150209,402.25,405.24,406.23,399.11,57253400,7642698240.0,000832.SH
20150210,405.38,412.86,413.42,405.04,48876100,6460665088.0,000832.SH
20150211,413.27,413.36,416.39,412.22,21297800,2997253840.0,000832.SH
20150212,413.65,415.33,416.49,410.23,21515900,3028045232.0,000832.SH
20150213,416.22,421.07,425.16,416.17,24616200,3654546800.0,000832.SH
20150216,419.97,422.78,423.83,419.89,9779900,1449451840.0,000832.SH
20150217,423.42,424.92,426.76,423.34,10803100,1575606432.0,000832.SH
20150225,425.1,418.38,426.19,417.4,12385100,1783281040.0,000832.SH
20150226,418.85,425.71,425.9,414.62,32317900,4702914048.0,000832.SH
20150227,425.56,422.83,426.54,422.74,16568800,2476267184.0,000832.SH
20150302,425.72,422.9,426.93,420.26,28262800,4181219344.0,000832.SH
20150303,422.12,419.92,425.49,419.63,32369400,4743163136.0,000832.SH
20150304,420.25,417.47,420.86,415.78,28148000,4129535952.0,000832.SH
20150305,417.15,412.37,417.24,410.41,27165200,3863986720.0,000832.SH
20150306,412.38,412.56,416.04,411.02,18042200,2630529456.0,000832.SH
20150309,413.71,416.44,417.64,407.67,22631700,3143703472.0,000832.SH
20150310,415.57,418.58,422.92,414.69,18601900,2662510272.0,000832.SH
20150311,418.61,419.07,423.94,417.35,19409400,2751228144.0,000832.SH
20150312,422.57,423.88,426.28,419.43,22197400,3087180384.0,000832.SH
20150313,424.53,425.09,430.44,423.86,16430100,2325579840.0,000832.SH
20150316,425.94,439.24,439.96,425.64,17315900,2544090928.0,000832.SH
20150317,441.31,446.74,451.23,441.31,22500000,3353405696.0,000832.SH
20150318,448.21,448.38,451.7,446.93,18718900,2818726752.0,000832.SH
20150319,448.75,445.04,449.72,444.15,13345200,1989909088.0,000832.SH
20150320,445.53,448.97,450.84,443.65,15756500,2294472176.0,000832.SH
20150323,452.74,453.44,457.17,451.05,15260100,2299246432.0,000832.SH
20150324,453.82,448.35,455.18,443.56,16672200,2507464912.0,000832.SH
20150325,448.75,440.13,450.31,437.49,15550100,2293520832.0,000832.SH
20150326,439.96,432.98,441.11,432.56,14688500,2089566784.0,000832.SH
20150327,433.43,433.92,435.34,430.72,10866700,1584323840.0,000832.SH
20150330,434.31,439.94,442.7,434.06,14192800,2069550864.0,000832.SH
20150331,441.68,434.51,445.93,433.87,10201300,1475238560.0,000832.SH
20150401,434.52,441.23,442.57,434.14,16931000,2443259504.0,000832.SH
20150402,441.99,444.07,444.64,439.46,11890500,1809573856.0,000832.SH
20150403,442.85,449.25,450.21,442.85,16306300,2523680160.0,000832.SH
20150407,450.62,449.77,453.02,448.31,14139800,2158030288.0,000832.SH
20150408,450.23,441.39,450.65,438.68,19412000,2867230416.0,000832.SH
20150409,440.85,431.42,442.58,426.06,19514400,2876345040.0,000832.SH
20150410,431.39,436.75,436.99,429.25,17627000,2660779712.0,000832.SH
20150413,440.22,441.85,442.97,437.91,18624500,2797718656.0,000832.SH
20150414,441.95,439.42,443.81,437.39,21482100,3155608800.0,000832.SH
20150415,439.33,432.61,440.97,429.81,19335700,2778896336.0,000832.SH
20150416,433.74,439.55,440.46,431.38,21948600,3191334976.0,000832.SH
20150417,444.77,452.78,454.7,444.77,27928500,4248281472.0,000832.SH
20150420,454.9,446.14,457.38,445.6,24612100,3809153552.0,000832.SH
20150421,445.91,456.12,457.41,444.86,23849700,3666864192.0,000832.SH
20150422,460.54,481.33,484.33,460.51,32086200,5168483584.0,000832.SH
20150423,481.29,478.94,485.09,474.76,32689100,5509047296.0,000832.SH
20150424,474.01,476.36,481.65,469.49,18126700,3016719520.0,000832.SH
20150427,479.0,481.79,484.28,477.13,24399600,4021976672.0,000832.SH
20150428,483.55,467.6,486.6,466.93,23137000,3713693552.0,000832.SH
20150429,467.29,472.18,474.96,463.88,19918500,3244617360.0,000832.SH
20150430,476.86,475.13,481.78,474.92,18717700,3168095728.0,000832.SH
20150504,475.79,478.17,478.52,470.05,24228000,3900524800.0,000832.SH
20150505,478.67,458.84,478.67,457.09,22226900,3494567024.0,000832.SH
20150506,460.39,449.67,464.53,447.74,25926300,3958526640.0,000832.SH
20150507,450.41,445.5,450.8,443.47,20910600,3093435008.0,000832.SH
20150508,447.33,447.01,452.44,439.94,20508900,2976442432.0,000832.SH
20150511,447.61,459.62,459.66,443.66,28685600,4265318352.0,000832.SH
20150512,462.28,473.08,473.73,460.53,27447300,4464296960.0,000832.SH
20150513,473.72,467.69,475.93,466.44,19152000,3331814480.0,000832.SH
20150514,469.29,479.91,481.12,469.26,19779200,3586412128.0,000832.SH
20150515,481.21,469.18,481.45,464.97,13466800,2945174480.0,000832.SH
20150518,469.04,466.87,474.86,465.75,20667200,4196003600.0,000832.SH
20150519,467.61,476.64,476.75,466.5,24778700,4545049856.0,000832.SH
20150520,476.82,482.1,489.39,476.82,25197700,4463179008.0,000832.SH
20150521,483.72,497.69,497.72,483.72,18825000,3507448640.0,000832.SH
20150522,501.98,504.6,507.79,496.65,30651600,6045814528.0,000832.SH
20150525,504.34,527.91,530.41,501.83,29252900,5686130176.0,000832.SH
20150526,533.69,551.27,555.63,527.74,18798900,4075699952.0,000832.SH
20150527,551.21,553.83,572.82,550.02,17241000,4031953360.0,000832.SH
20150528,557.7,517.94,563.53,514.02,16753800,3392507888.0,000832.SH
20150529,516.47,525.67,533.38,510.27,15154800,2917096192.0,000832.SH
20150601,526.42,567.92,568.31,526.09,18551600,3522187056.0,000832.SH
20150602,569.74,567.16,589.59,554.4,16812000,3319380944.0,000832.SH
