symbol,date,open,high,close,low,volume
N225,20100623,9973.0,9975.01,9923.7,9912.8,1025770.0
N225,20100622,10131.91,10183.89,10112.89,10105.48,1149160.0
N225,20100621,10109.27,10251.9,10238.01,10109.27,1230320.0
N225,20100618,10027.98,10029.11,9995.02,9965.16,984690.0
N225,20100617,10009.25,10053.45,9999.4,9989.21,975800.0
N225,20100616,10043.1,10109.86,10067.15,10033.24,1202680.0
N225,20100615,9845.65,9911.73,9887.89,9826.44,1016580.0
N225,20100614,9824.93,9882.05,9879.85,9819.95,972850.0
N225,20100611,9701.32,9764.73,9705.25,9673.6,2223570.0
N225,20100610,9476.78,9544.04,9542.65,9437.47,1165260.0
N225,20100609,9475.57,9487.91,9439.13,9378.23,1415560.0
N225,20100608,9448.79,9587.65,9537.94,9434.81,1296140.0
N225,20100607,9705.36,9714.42,9520.8,9502.62,1483580.0
N225,20100604,9909.24,9962.42,9901.19,9868.09,1202820.0
N225,20100603,9758.82,9920.18,9914.19,9758.82,1425880.0
N225,20100602,9604.45,9763.41,9603.24,9560.16,1584180.0
N225,20100601,9747.26,9747.26,9711.83,9658.44,1103500.0
N225,20100531,9735.47,9831.73,9768.7,9728.42,1213870.0
N225,20100528,9806.06,9824.85,9762.98,9699.14,1643050.0
N225,20100527,9419.3,9642.16,9639.72,9395.29,1750620.0
N225,20100526,9567.35,9622.4,9522.66,9477.45,1880790.0
N225,20100525,9632.14,9642.6,9459.89,9432.09,1652550.0
N225,20100524,9754.99,9793.46,9758.4,9693.07,1648320.0
N225,20100521,9823.84,9829.36,9784.54,9696.63,1950420.0
N225,20100520,10121.85,10161.7,10030.31,9999.59,1496690.0
N225,20100519,10087.33,10186.84,10186.84,10041.93,1749820.0
N225,20100518,10313.14,10336.53,10242.64,10197.74,1608250.0
N225,20100517,10329.37,10331.87,10235.76,10158.3,1823980.0
N225,20100514,10453.4,10551.69,10462.51,10390.77,1890830.0
N225,20100513,10542.77,10638.23,10620.55,10535.94,1595990.0
N225,20100512,10465.03,10501.72,10394.03,10345.19,1893450.0
N225,20100511,10643.24,10643.28,10411.1,10392.47,1968550.0
N225,20100510,10399.05,10540.52,10530.7,10362.34,1809690.0
N225,20100507,10472.7,10472.77,10364.59,10257.32,2276640.0
N225,20100506,10847.9,10847.9,10695.69,10682.61,1838190.0
N225,20100430,11062.12,11092.52,11057.4,11035.27,1567010.0
N225,20100428,11005.51,11008.88,10924.79,10882.4,1793150.0
N225,20100427,11109.26,11213.45,11212.66,11108.72,1429790.0
N225,20100426,11039.59,11165.79,11165.79,11035.66,1349490.0
N225,20100423,10930.9,10967.12,10914.46,10865.92,1368210.0
N225,20100422,10988.01,10989.62,10949.09,10866.23,1441360.0
N225,20100421,11031.79,11093.3,11090.05,11023.88,1529980.0
N225,20100420,10960.11,10999.57,10900.68,10890.82,1295680.0
N225,20100419,10929.64,10953.9,10908.77,10878.99,1331390.0
N225,20100416,11230.53,11230.53,11102.18,11084.72,1367940.0
N225,20100415,11310.07,11316.66,11273.79,11255.8,1567610.0
N225,20100414,11213.46,11270.2,11204.9,11161.01,1394000.0
N225,20100413,11202.92,11212.65,11161.23,11088.48,1446070.0
N225,20100412,11300.79,11351.55,11251.9,11248.57,1324690.0
N225,20100409,11174.62,11204.87,11204.34,11148.8,1484190.0
N225,20100408,11179.67,11232.36,11168.2,11159.45,1302250.0
